idx,code,new_code,ast,label
1912,"def max_occur_char(str1):
    dict1 = {}
    for char in str1:
        if char not in dict1:
            dict1[char] = 0
        dict1[char] += 1
    max_char = max(dict1, key=dict1.get)
    return max_char","def max_occur_char(var_1):
    var_2 = {}
    for var_3 in var_1:
        if var_3 not in var_2:
            var_2[var_3] = 0
        var_2[var_3] += 1
    var_4 = max(var_2, key=var_2.get)
    return var_4","module::left function_definition::left def max_occur_char parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if comparison_operator::left var_3 not in var_2 comparison_operator::right : block::left expression_statement::left assignment::left subscript::left var_2 [ var_3 ] subscript::right = 0 assignment::right expression_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left subscript::left var_2 [ var_3 ] subscript::right += 1 augmented_assignment::right expression_statement::right block::right for_statement::right expression_statement::left assignment::left var_4 = call::left max argument_list::left ( var_2 , keyword_argument::left key = attribute::left var_2 . get attribute::right keyword_argument::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_4 return_statement::right block::right function_definition::right module::right",lm
1913,"def intersection_array(array_nums1,array_nums2):
 result = list(filter(lambda x: x in array_nums1, array_nums2)) 
 return result","def intersection_array(var_1,var_2):
 var_3 = list(filter(lambda x: x in var_1, var_2)) 
 return var_3","module::left function_definition::left def intersection_array parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left list argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : comparison_operator::left x in var_1 comparison_operator::right lambda::right , var_2 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
1914,"def unique_sublists(list1):
    result ={}
    for l in list1: 
        result.setdefault(tuple(l), list()).append(1) 
    for a, b in result.items(): 
        result[a] = sum(b)
    return result","def unique_sublists(var_1):
    var_2 ={}
    for var_3 in var_1: 
        var_2.setdefault(tuple(var_3), list()).append(1) 
    for var_4, var_5 in var_2.items(): 
        var_2[var_4] = sum(var_5)
    return var_2","module::left function_definition::left def unique_sublists parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left expression_statement::left call::left attribute::left call::left attribute::left var_2 . setdefault attribute::right argument_list::left ( call::left tuple argument_list::left ( var_3 ) argument_list::right call::right , call::left list argument_list::left ( ) argument_list::right call::right ) argument_list::right call::right . append attribute::right argument_list::left ( 1 ) argument_list::right call::right expression_statement::right block::right for_statement::right for_statement::left for pattern_list::left var_4 , var_5 pattern_list::right in call::left attribute::left var_2 . items attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left var_2 [ var_4 ] subscript::right = call::left sum argument_list::left ( var_5 ) argument_list::right call::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",human
1915,"def find_gcd(x, y): 
	while(y): 
		x, y = y, x % y 
	return x 
def get_gcd(l):
  num1 = l[0]
  num2 = l[1]
  gcd = find_gcd(num1, num2)
  for i in range(2, len(l)):
    gcd = find_gcd(gcd, l[i])
  return gcd","def find_gcd(var_1, var_2): 
	while(var_2): 
		var_1, var_2 = var_2, var_1 % var_2 
	return var_1 
def get_gcd(var_3):
  var_4 = var_3[0]
  var_5 = var_3[1]
  var_6 = find_gcd(var_4, var_5)
  for var_7 in range(2, len(var_3)):
    var_6 = find_gcd(var_6, var_3[var_7])
  return var_6","module::left function_definition::left def find_gcd parameters::left ( var_1 , var_2 ) parameters::right : block::left while_statement::left while parenthesized_expression::left ( var_2 ) parenthesized_expression::right : block::left expression_statement::left assignment::left pattern_list::left var_1 , var_2 pattern_list::right = expression_list::left var_2 , binary_operator::left var_1 % var_2 binary_operator::right expression_list::right assignment::right expression_statement::right block::right while_statement::right return_statement::left return var_1 return_statement::right block::right function_definition::right function_definition::left def get_gcd parameters::left ( var_3 ) parameters::right : block::left expression_statement::left assignment::left var_4 = subscript::left var_3 [ 0 ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left var_5 = subscript::left var_3 [ 1 ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left var_6 = call::left find_gcd argument_list::left ( var_4 , var_5 ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for var_7 in call::left range argument_list::left ( 2 , call::left len argument_list::left ( var_3 ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left assignment::left var_6 = call::left find_gcd argument_list::left ( var_6 , subscript::left var_3 [ var_7 ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_6 return_statement::right block::right function_definition::right module::right",human
1916,"def is_lower(string):
  return (string.lower())","def is_lower(var_1):
  return (var_1.lower())",module::left function_definition::left def is_lower parameters::left ( var_1 ) parameters::right : block::left return_statement::left return parenthesized_expression::left ( call::left attribute::left var_1 . lower attribute::right argument_list::left ( ) argument_list::right call::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right,human
1917,"def surface_area_cone(radius, height):
  import math
  side = math.sqrt(radius**2 + height**2)
  return math.pi * radius * (radius + side)","def surface_area_cone(var_1, var_2):
  import math
  var_3 = math.sqrt(var_1**2 + var_2**2)
  return math.pi * var_1 * (var_1 + var_3)","module::left function_definition::left def surface_area_cone parameters::left ( var_1 , var_2 ) parameters::right : block::left import_statement::left import dotted_name::left math dotted_name::right import_statement::right expression_statement::left assignment::left var_3 = call::left attribute::left math . sqrt attribute::right argument_list::left ( binary_operator::left binary_operator::left var_1 ** 2 binary_operator::right + binary_operator::left var_2 ** 2 binary_operator::right binary_operator::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return binary_operator::left binary_operator::left attribute::left math . pi attribute::right * var_1 binary_operator::right * parenthesized_expression::left ( binary_operator::left var_1 + var_3 binary_operator::right ) parenthesized_expression::right binary_operator::right return_statement::right block::right function_definition::right module::right",lm
1918,"def sum_Odd(n): 
    terms = (n + 1)//2
    sum1 = terms * terms 
    return sum1  
def sum_in_Range(l,r): 
    return sum_Odd(r) - sum_Odd(l - 1)","def sum_Odd(var_1): 
    var_2 = (var_1 + 1)//2
    var_3 = var_2 * var_2 
    return var_3  
def sum_in_Range(var_4,var_5): 
    return sum_Odd(var_5) - sum_Odd(var_4 - 1)","module::left function_definition::left def sum_Odd parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left parenthesized_expression::left ( binary_operator::left var_1 + 1 binary_operator::right ) parenthesized_expression::right // 2 binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = binary_operator::left var_2 * var_2 binary_operator::right assignment::right expression_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right function_definition::left def sum_in_Range parameters::left ( var_4 , var_5 ) parameters::right : block::left return_statement::left return binary_operator::left call::left sum_Odd argument_list::left ( var_5 ) argument_list::right call::right - call::left sum_Odd argument_list::left ( binary_operator::left var_4 - 1 binary_operator::right ) argument_list::right call::right binary_operator::right return_statement::right block::right function_definition::right module::right",human
1919,"def calculate_eulerian_number(n: int, m: int) -> int:
    """"""
    Write a function to find eulerian number a(n, m).
    """"""
    if m == 0:
        return 1
    if n == 0:
        return 0
    return (m - 1) * (calculate_eulerian_number(n - 1, m - 1) + calculate_eulerian_number(n - 1, m))","def calculate_eulerian_number(var_1: int, var_2: int) -> int:
    """"""
    Write a function to find eulerian number a(n, m).
    """"""
    if var_2 == 0:
        return 1
    if var_1 == 0:
        return 0
    return (var_2 - 1) * (calculate_eulerian_number(var_1 - 1, var_2 - 1) + calculate_eulerian_number(var_1 - 1, var_2))","module::left function_definition::left def calculate_eulerian_number parameters::left ( typed_parameter::left var_1 : type::left int type::right typed_parameter::right , typed_parameter::left var_2 : type::left int type::right typed_parameter::right ) parameters::right -> type::left int type::right : block::left expression_statement::left string::left """""" 
    Write a function to find eulerian number a(n, m).
     """""" string::right expression_statement::right if_statement::left if comparison_operator::left var_2 == 0 comparison_operator::right : block::left return_statement::left return 1 return_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_1 == 0 comparison_operator::right : block::left return_statement::left return 0 return_statement::right block::right if_statement::right return_statement::left return binary_operator::left parenthesized_expression::left ( binary_operator::left var_2 - 1 binary_operator::right ) parenthesized_expression::right * parenthesized_expression::left ( binary_operator::left call::left calculate_eulerian_number argument_list::left ( binary_operator::left var_1 - 1 binary_operator::right , binary_operator::left var_2 - 1 binary_operator::right ) argument_list::right call::right + call::left calculate_eulerian_number argument_list::left ( binary_operator::left var_1 - 1 binary_operator::right , var_2 ) argument_list::right call::right binary_operator::right ) parenthesized_expression::right binary_operator::right return_statement::right block::right function_definition::right module::right",lm
1920,"def get_inv_count(arr, n): 
	inv_count = 0
	for i in range(n): 
		for j in range(i + 1, n): 
			if (arr[i] > arr[j]): 
				inv_count += 1
	return inv_count ","def get_inv_count(var_1, var_2): 
	var_3 = 0
	for var_4 in range(var_2): 
		for var_5 in range(var_4 + 1, var_2): 
			if (var_1[var_4] > var_1[var_5]): 
				var_3 += 1
	return var_3 ","module::left function_definition::left def get_inv_count parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( var_2 ) argument_list::right call::right : block::left for_statement::left for var_5 in call::left range argument_list::left ( binary_operator::left var_4 + 1 binary_operator::right , var_2 ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left subscript::left var_1 [ var_4 ] subscript::right > subscript::left var_1 [ var_5 ] subscript::right comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
1921,"3
def max_product(lst):
    max_prod = lst[0] * lst[1]
    for i in range(len(lst)):
        for j in range(i + 1, len(lst)):
            max_prod = max(max_prod, lst[i] * lst[j])
    return max_prod","3
def max_product(var_1):
    var_2 = var_1[0] * var_1[1]
    for var_3 in range(len(var_1)):
        for var_4 in range(var_3 + 1, len(var_1)):
            var_2 = max(var_2, var_1[var_3] * var_1[var_4])
    return var_2","module::left expression_statement::left 3 expression_statement::right function_definition::left def max_product parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left subscript::left var_1 [ 0 ] subscript::right * subscript::left var_1 [ 1 ] subscript::right binary_operator::right assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left for_statement::left for var_4 in call::left range argument_list::left ( binary_operator::left var_3 + 1 binary_operator::right , call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left assignment::left var_2 = call::left max argument_list::left ( var_2 , binary_operator::left subscript::left var_1 [ var_3 ] subscript::right * subscript::left var_1 [ var_4 ] subscript::right binary_operator::right ) argument_list::right call::right assignment::right expression_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
1922,"def tetrahedral_number(n): 
	return (n * (n + 1) * (n + 2)) / 6","def tetrahedral_number(var_1): 
	return (var_1 * (var_1 + 1) * (var_1 + 2)) / 6",module::left function_definition::left def tetrahedral_number parameters::left ( var_1 ) parameters::right : block::left return_statement::left return binary_operator::left parenthesized_expression::left ( binary_operator::left binary_operator::left var_1 * parenthesized_expression::left ( binary_operator::left var_1 + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right * parenthesized_expression::left ( binary_operator::left var_1 + 2 binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right / 6 binary_operator::right return_statement::right block::right function_definition::right module::right,human
1923,"def count_unique_lists(list1):
  unique_lists = []
  for list2 in list1:
    if list2 not in unique_lists:
      unique_lists.append(list2)
  return len(unique_lists)","def count_unique_lists(var_1):
  var_2 = []
  for var_3 in var_1:
    if var_3 not in var_2:
      var_2.append(var_3)
  return len(var_2)",module::left function_definition::left def count_unique_lists parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if comparison_operator::left var_3 not in var_2 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( var_3 ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return call::left len argument_list::left ( var_2 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,lm
1924,"def odd_parity(num):
    cnt = 0
    while int(num) > 0:
        if int(num) % 2:
            cnt += 1
        num = int(int(num)/2) 
    if cnt % 2:
        return True
    else:
        return False","def odd_parity(var_1):
    var_2 = 0
    while int(var_1) > 0:
        if int(var_1) % 2:
            var_2 += 1
        var_1 = int(int(var_1)/2) 
    if var_2 % 2:
        return True
    else:
        return False",module::left function_definition::left def odd_parity parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right while_statement::left while comparison_operator::left call::left int argument_list::left ( var_1 ) argument_list::right call::right > 0 comparison_operator::right : block::left if_statement::left if binary_operator::left call::left int argument_list::left ( var_1 ) argument_list::right call::right % 2 binary_operator::right : block::left expression_statement::left augmented_assignment::left var_2 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right expression_statement::left assignment::left var_1 = call::left int argument_list::left ( binary_operator::left call::left int argument_list::left ( var_1 ) argument_list::right call::right / 2 binary_operator::right ) argument_list::right call::right assignment::right expression_statement::right block::right while_statement::right if_statement::left if binary_operator::left var_2 % 2 binary_operator::right : block::left return_statement::left return True return_statement::right block::right else_clause::left else : block::left return_statement::left return False return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right,lm
1925,"def toggle_string(string):
 string1 = string.swapcase()
 return string1","def toggle_string(var_1):
 var_2 = var_1.swapcase()
 return var_2",module::left function_definition::left def toggle_string parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left attribute::left var_1 . swapcase attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right,human
1926,"def cube_sum_even(num):
   sum = 0
   for i in range(2, num*2+2, 2):
      sum = sum + i**3
   return sum","def cube_sum_even(var_1):
   var_2 = 0
   for var_3 in range(2, var_1*2+2, 2):
      var_2 = var_2 + var_3**3
   return var_2","module::left function_definition::left def cube_sum_even parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 2 , binary_operator::left binary_operator::left var_1 * 2 binary_operator::right + 2 binary_operator::right , 2 ) argument_list::right call::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left var_2 + binary_operator::left var_3 ** 3 binary_operator::right binary_operator::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
1927,"def findSingle(arr, n):
	for i in range(1, n, 2):
		if (arr[i] != arr[i-1] and arr[i] != arr[i+1]):
			return arr[i]
	return arr[0]","def findSingle(var_1, var_2):
	for var_3 in range(1, var_2, 2):
		if (var_1[var_3] != var_1[var_3-1] and var_1[var_3] != var_1[var_3+1]):
			return var_1[var_3]
	return var_1[0]","module::left function_definition::left def findSingle parameters::left ( var_1 , var_2 ) parameters::right : block::left for_statement::left for var_3 in call::left range argument_list::left ( 1 , var_2 , 2 ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( boolean_operator::left comparison_operator::left subscript::left var_1 [ var_3 ] subscript::right != subscript::left var_1 [ binary_operator::left var_3 - 1 binary_operator::right ] subscript::right comparison_operator::right and comparison_operator::left subscript::left var_1 [ var_3 ] subscript::right != subscript::left var_1 [ binary_operator::left var_3 + 1 binary_operator::right ] subscript::right comparison_operator::right boolean_operator::right ) parenthesized_expression::right : block::left return_statement::left return subscript::left var_1 [ var_3 ] subscript::right return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return subscript::left var_1 [ 0 ] subscript::right return_statement::right block::right function_definition::right module::right",lm
1928,"import re
def multiple_split(text):
  return (re.split('; |, |\*|\n',text))","import re
def multiple_split(var_1):
  return (re.split('; |, |\*|\n',var_1))","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def multiple_split parameters::left ( var_1 ) parameters::right : block::left return_statement::left return parenthesized_expression::left ( call::left attribute::left re . split attribute::right argument_list::left ( string::left ' string_content::left \n string_content::right ' string::right , var_1 ) argument_list::right call::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1929,"def check_Consecutive(l): 
    return sorted(l) == list(range(min(l),max(l)+1)) ","def check_Consecutive(var_1): 
    return sorted(var_1) == list(range(min(var_1),max(var_1)+1)) ","module::left function_definition::left def check_Consecutive parameters::left ( var_1 ) parameters::right : block::left return_statement::left return comparison_operator::left call::left sorted argument_list::left ( var_1 ) argument_list::right call::right == call::left list argument_list::left ( call::left range argument_list::left ( call::left min argument_list::left ( var_1 ) argument_list::right call::right , binary_operator::left call::left max argument_list::left ( var_1 ) argument_list::right call::right + 1 binary_operator::right ) argument_list::right call::right ) argument_list::right call::right comparison_operator::right return_statement::right block::right function_definition::right module::right",human
1930,"def min_Swaps(str1,str2) : 
    count = 0
    for i in range(len(str1)) :  
        if str1[i] != str2[i] : 
            count += 1
    if count % 2 == 0 : 
        return (count // 2) 
    else : 
        return (""Not Possible"") ","def min_Swaps(var_1,var_2) : 
    var_3 = 0
    for var_4 in range(len(var_1)) :  
        if var_1[var_4] != var_2[var_4] : 
            var_3 += 1
    if var_3 % 2 == 0 : 
        return (var_3 // 2) 
    else : 
        return (""Not Possible"") ","module::left function_definition::left def min_Swaps parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ var_4 ] subscript::right != subscript::left var_2 [ var_4 ] subscript::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if comparison_operator::left binary_operator::left var_3 % 2 binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return parenthesized_expression::left ( binary_operator::left var_3 // 2 binary_operator::right ) parenthesized_expression::right return_statement::right block::right else_clause::left else : block::left return_statement::left return parenthesized_expression::left ( string::left "" Not Possible "" string::right ) parenthesized_expression::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
1931,"def square_perimeter(a):
  perimeter=4*a
  return perimeter","def square_perimeter(var_1):
  var_2=4*var_1
  return var_2",module::left function_definition::left def square_perimeter parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left 4 * var_1 binary_operator::right assignment::right expression_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right,human
1932,"import re
def start_withp(words):
 for w in words:
        m = re.match(""(P\w+)\W(P\w+)"", w)
        if m:
            return m.groups()","import re
def start_withp(var_1):
 for var_2 in var_1:
        var_3 = re.match(""(P\w+)\W(P\w+)"", var_2)
        if var_3:
            return var_3.groups()","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def start_withp parameters::left ( var_1 ) parameters::right : block::left for_statement::left for var_2 in var_1 : block::left expression_statement::left assignment::left var_3 = call::left attribute::left re . match attribute::right argument_list::left ( string::left "" (P\w+)\W(P\w+) "" string::right , var_2 ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if var_3 : block::left return_statement::left return call::left attribute::left var_3 . groups attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right block::right if_statement::right block::right for_statement::right block::right function_definition::right module::right",human
1933,"def topbottom_surfacearea(r):
  toporbottomarea=3.1415*r*r
  return toporbottomarea","def topbottom_surfacearea(var_1):
  var_2=3.1415*var_1*var_1
  return var_2",module::left function_definition::left def topbottom_surfacearea parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left binary_operator::left 3.1415 * var_1 binary_operator::right * var_1 binary_operator::right assignment::right expression_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right,human
1934,"def sum_list(lst1,lst2):
  res_list = [lst1[i] + lst2[i] for i in range(len(lst1))] 
  return res_list","def sum_list(var_1,var_2):
  var_3 = [var_1[i] + var_2[i] for i in range(len(var_1))] 
  return var_3","module::left function_definition::left def sum_list parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = list_comprehension::left [ binary_operator::left subscript::left var_1 [ i ] subscript::right + subscript::left var_2 [ i ] subscript::right binary_operator::right for_in_clause::left for i in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
1935,"def check_last (arr,n,p): 
    _sum = 0
    for i in range(n): 
        _sum = _sum + arr[i] 
    if p == 1: 
        if _sum % 2 == 0: 
            return ""ODD""
        else: 
            return ""EVEN""
    return ""EVEN""
      ","def check_last (var_1,var_2,var_3): 
    var_4 = 0
    for var_5 in range(var_2): 
        var_4 = var_4 + var_1[var_5] 
    if var_3 == 1: 
        if var_4 % 2 == 0: 
            return ""ODD""
        else: 
            return ""EVEN""
    return ""EVEN""
      ","module::left function_definition::left def check_last parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left expression_statement::left assignment::left var_4 = 0 assignment::right expression_statement::right for_statement::left for var_5 in call::left range argument_list::left ( var_2 ) argument_list::right call::right : block::left expression_statement::left assignment::left var_4 = binary_operator::left var_4 + subscript::left var_1 [ var_5 ] subscript::right binary_operator::right assignment::right expression_statement::right block::right for_statement::right if_statement::left if comparison_operator::left var_3 == 1 comparison_operator::right : block::left if_statement::left if comparison_operator::left binary_operator::left var_4 % 2 binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return string::left "" ODD "" string::right return_statement::right block::right else_clause::left else : block::left return_statement::left return string::left "" EVEN "" string::right return_statement::right block::right else_clause::right if_statement::right block::right if_statement::right return_statement::left return string::left "" EVEN "" string::right return_statement::right block::right function_definition::right module::right",human
1936,"def ascii_value(k):
  ch=k
  return ord(ch)","def ascii_value(var_1):
  var_2=var_1
  return ord(var_2)",module::left function_definition::left def ascii_value parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = var_1 assignment::right expression_statement::right return_statement::left return call::left ord argument_list::left ( var_2 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,human
1937,"def find_min(list1):
  min_value = list1[0]
  for i in range(1, len(list1)):
    if type(list1[i]) == int or type(list1[i]) == float:
      if list1[i] < min_value:
        min_value = list1[i]
  return min_value","def find_min(var_1):
  var_2 = var_1[0]
  for var_3 in range(1, len(var_1)):
    if type(var_1[var_3]) == int or type(var_1[var_3]) == float:
      if var_1[var_3] < var_2:
        var_2 = var_1[var_3]
  return var_2","module::left function_definition::left def find_min parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = subscript::left var_1 [ 0 ] subscript::right assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 1 , call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if boolean_operator::left comparison_operator::left call::left type argument_list::left ( subscript::left var_1 [ var_3 ] subscript::right ) argument_list::right call::right == int comparison_operator::right or comparison_operator::left call::left type argument_list::left ( subscript::left var_1 [ var_3 ] subscript::right ) argument_list::right call::right == float comparison_operator::right boolean_operator::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ var_3 ] subscript::right < var_2 comparison_operator::right : block::left expression_statement::left assignment::left var_2 = subscript::left var_1 [ var_3 ] subscript::right assignment::right expression_statement::right block::right if_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
1938,"def split(word): 
    return [char for char in word] ","def split(var_1): 
    return [char for char in var_1] ",module::left function_definition::left def split parameters::left ( var_1 ) parameters::right : block::left return_statement::left return list_comprehension::left [ char for_in_clause::left for char in var_1 for_in_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right,human
1939,"def arc_length(d,a):
    pi=22/7
    if a >= 360:
        return None
    arclength = (pi*d) * (a/360)
    return arclength","def arc_length(var_1,var_2):
    var_3=22/7
    if var_2 >= 360:
        return None
    var_4 = (var_3*var_1) * (var_2/360)
    return var_4","module::left function_definition::left def arc_length parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = binary_operator::left 22 / 7 binary_operator::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_2 >= 360 comparison_operator::right : block::left return_statement::left return None return_statement::right block::right if_statement::right expression_statement::left assignment::left var_4 = binary_operator::left parenthesized_expression::left ( binary_operator::left var_3 * var_1 binary_operator::right ) parenthesized_expression::right * parenthesized_expression::left ( binary_operator::left var_2 / 360 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right return_statement::left return var_4 return_statement::right block::right function_definition::right module::right",human
1940,"def get_Char(strr):  
    summ = 0
    for i in range(len(strr)): 
        summ += (ord(strr[i]) - ord('a') + 1)  
    if (summ % 26 == 0): 
        return ord('z') 
    else: 
        summ = summ % 26
        return chr(ord('a') + summ - 1)","def get_Char(var_1):  
    var_2 = 0
    for var_3 in range(len(var_1)): 
        var_2 += (ord(var_1[var_3]) - ord('a') + 1)  
    if (var_2 % 26 == 0): 
        return ord('z') 
    else: 
        var_2 = var_2 % 26
        return chr(ord('a') + var_2 - 1)",module::left function_definition::left def get_Char parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left var_2 += parenthesized_expression::left ( binary_operator::left binary_operator::left call::left ord argument_list::left ( subscript::left var_1 [ var_3 ] subscript::right ) argument_list::right call::right - call::left ord argument_list::left ( string::left ' a ' string::right ) argument_list::right call::right binary_operator::right + 1 binary_operator::right ) parenthesized_expression::right augmented_assignment::right expression_statement::right block::right for_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left binary_operator::left var_2 % 26 binary_operator::right == 0 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return call::left ord argument_list::left ( string::left ' z ' string::right ) argument_list::right call::right return_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left var_2 = binary_operator::left var_2 % 26 binary_operator::right assignment::right expression_statement::right return_statement::left return call::left chr argument_list::left ( binary_operator::left binary_operator::left call::left ord argument_list::left ( string::left ' a ' string::right ) argument_list::right call::right + var_2 binary_operator::right - 1 binary_operator::right ) argument_list::right call::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right,human
