idx,code,new_code,ast,label
1829,"def is_lower(string):
  return (string.lower())","def is_lower(var_1):
  return (var_1.lower())",module::left function_definition::left def is_lower parameters::left ( var_1 ) parameters::right : block::left return_statement::left return parenthesized_expression::left ( call::left attribute::left var_1 . lower attribute::right argument_list::left ( ) argument_list::right call::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right,human
1830,"def union_elements(test_tup1, test_tup2):
  res = tuple(set(test_tup1 + test_tup2))
  return (res) ","def union_elements(var_1, var_2):
  var_3 = tuple(set(var_1 + var_2))
  return (var_3) ","module::left function_definition::left def union_elements parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left tuple argument_list::left ( call::left set argument_list::left ( binary_operator::left var_1 + var_2 binary_operator::right ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( var_3 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1831,"def pair_wise(l1):
    temp = []
    for i in range(len(l1) - 1):
        current_element, next_element = l1[i], l1[i + 1]
        x = (current_element, next_element)
        temp.append(x)
    return temp","def pair_wise(var_1):
    var_2 = []
    for var_3 in range(len(var_1) - 1):
        var_4, var_5 = var_1[var_3], var_1[var_3 + 1]
        var_6 = (var_4, var_5)
        var_2.append(var_6)
    return var_2","module::left function_definition::left def pair_wise parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( binary_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right - 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left pattern_list::left var_4 , var_5 pattern_list::right = expression_list::left subscript::left var_1 [ var_3 ] subscript::right , subscript::left var_1 [ binary_operator::left var_3 + 1 binary_operator::right ] subscript::right expression_list::right assignment::right expression_statement::right expression_statement::left assignment::left var_6 = tuple::left ( var_4 , var_5 ) tuple::right assignment::right expression_statement::right expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( var_6 ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",human
1832,"def is_distinct(t):
    return len(t) == len(set(t))","def is_distinct(var_1):
    return len(var_1) == len(set(var_1))",module::left function_definition::left def is_distinct parameters::left ( var_1 ) parameters::right : block::left return_statement::left return comparison_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right == call::left len argument_list::left ( call::left set argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right comparison_operator::right return_statement::right block::right function_definition::right module::right,lm
1833,"def sum_perrin_numbers(n):
    if n == 0:
        return 0
    elif n == 1:
        return 3
    elif n == 2:
        return 2
        
    p0, p1, p2 = 3, 0, 2
    sum_perrin = 5  # Sum of the first three Perrin numbers (3 + 0 + 2)
    
    for i in range(3, n):
        p = p0 + p1
        sum_perrin += p
        p0, p1, p2 = p1, p2, p
    return sum_perrin","def sum_perrin_numbers(var_1):
    if var_1 == 0:
        return 0
    elif var_1 == 1:
        return 3
    elif var_1 == 2:
        return 2
        
    var_2, var_3, var_4 = 3, 0, 2
    var_5 = 5  # Sum of the first three Perrin numbers (3 + 0 + 2)
    
    for var_6 in range(3, var_1):
        var_7 = var_2 + var_3
        var_5 += var_7
        var_2, var_3, var_4 = var_3, var_4, var_7
    return var_5","module::left function_definition::left def sum_perrin_numbers parameters::left ( var_1 ) parameters::right : block::left if_statement::left if comparison_operator::left var_1 == 0 comparison_operator::right : block::left return_statement::left return 0 return_statement::right block::right elif_clause::left elif comparison_operator::left var_1 == 1 comparison_operator::right : block::left return_statement::left return 3 return_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left var_1 == 2 comparison_operator::right : block::left return_statement::left return 2 return_statement::right block::right elif_clause::right if_statement::right expression_statement::left assignment::left pattern_list::left var_2 , var_3 , var_4 pattern_list::right = expression_list::left 3 , 0 , 2 expression_list::right assignment::right expression_statement::right expression_statement::left assignment::left var_5 = 5 assignment::right expression_statement::right # Sum of the first three Perrin numbers (3 + 0 + 2) for_statement::left for var_6 in call::left range argument_list::left ( 3 , var_1 ) argument_list::right call::right : block::left expression_statement::left assignment::left var_7 = binary_operator::left var_2 + var_3 binary_operator::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_5 += var_7 augmented_assignment::right expression_statement::right expression_statement::left assignment::left pattern_list::left var_2 , var_3 , var_4 pattern_list::right = expression_list::left var_3 , var_4 , var_7 expression_list::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_5 return_statement::right block::right function_definition::right module::right",lm
1834,"def hamming_distance(x, y):
    return bin(x ^ y).count('1')","def hamming_distance(var_1, var_2):
    return bin(var_1 ^ var_2).count('1')","module::left function_definition::left def hamming_distance parameters::left ( var_1 , var_2 ) parameters::right : block::left return_statement::left return call::left attribute::left call::left bin argument_list::left ( binary_operator::left var_1 ^ var_2 binary_operator::right ) argument_list::right call::right . count attribute::right argument_list::left ( string::left ' 1 ' string::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1835,"def is_binary_string(s):
    return all(char in '01' for char in s)","def is_binary_string(var_1):
    return all(char in '01' for char in var_1)",module::left function_definition::left def is_binary_string parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left all generator_expression::left ( comparison_operator::left char in string::left ' 01 ' string::right comparison_operator::right for_in_clause::left for char in var_1 for_in_clause::right ) generator_expression::right call::right return_statement::right block::right function_definition::right module::right,lm
1836,"def test_duplicate(arraynums):
    nums_set = set(arraynums)    
    return len(arraynums) != len(nums_set)     ","def test_duplicate(var_1):
    var_2 = set(var_1)    
    return len(var_1) != len(var_2)     ",module::left function_definition::left def test_duplicate parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left set argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return comparison_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right != call::left len argument_list::left ( var_2 ) argument_list::right call::right comparison_operator::right return_statement::right block::right function_definition::right module::right,human
1837,"def sum_difference(n):
    sumofsquares = 0
    squareofsum = 0
    for num in range(1, n+1):
        sumofsquares += num * num
        squareofsum += num
    squareofsum = squareofsum ** 2
    return squareofsum - sumofsquares","def sum_difference(var_1):
    var_2 = 0
    var_3 = 0
    for var_4 in range(1, var_1+1):
        var_2 += var_4 * var_4
        var_3 += var_4
    var_3 = var_3 ** 2
    return var_3 - var_2","module::left function_definition::left def sum_difference parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( 1 , binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left var_2 += binary_operator::left var_4 * var_4 binary_operator::right augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_3 += var_4 augmented_assignment::right expression_statement::right block::right for_statement::right expression_statement::left assignment::left var_3 = binary_operator::left var_3 ** 2 binary_operator::right assignment::right expression_statement::right return_statement::left return binary_operator::left var_3 - var_2 binary_operator::right return_statement::right block::right function_definition::right module::right",human
1838,"def extract_missing(test_list, strt_val, stop_val):
  res = []
  for sub in test_list:
    if sub[0] > strt_val:
      res.append((strt_val, sub[0]))
      strt_val = sub[1]
    if strt_val < stop_val:
      res.append((strt_val, stop_val))
  return (res) ","def extract_missing(var_1, var_2, var_3):
  var_4 = []
  for var_5 in var_1:
    if var_5[0] > var_2:
      var_4.append((var_2, var_5[0]))
      var_2 = var_5[1]
    if var_2 < var_3:
      var_4.append((var_2, var_3))
  return (var_4) ","module::left function_definition::left def extract_missing parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left expression_statement::left assignment::left var_4 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_5 in var_1 : block::left if_statement::left if comparison_operator::left subscript::left var_5 [ 0 ] subscript::right > var_2 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_4 . append attribute::right argument_list::left ( tuple::left ( var_2 , subscript::left var_5 [ 0 ] subscript::right ) tuple::right ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left var_2 = subscript::left var_5 [ 1 ] subscript::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_2 < var_3 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_4 . append attribute::right argument_list::left ( tuple::left ( var_2 , var_3 ) tuple::right ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return parenthesized_expression::left ( var_4 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1839,"def snake_to_camel(word):
        import re
        return ''.join(x.capitalize() or '_' for x in word.split('_'))","def snake_to_camel(var_1):
        import re
        return ''.join(x.capitalize() or '_' for x in var_1.split('_'))",module::left function_definition::left def snake_to_camel parameters::left ( var_1 ) parameters::right : block::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right return_statement::left return call::left attribute::left string::left ' ' string::right . join attribute::right generator_expression::left ( boolean_operator::left call::left attribute::left x . capitalize attribute::right argument_list::left ( ) argument_list::right call::right or string::left ' _ ' string::right boolean_operator::right for_in_clause::left for x in call::left attribute::left var_1 . split attribute::right argument_list::left ( string::left ' _ ' string::right ) argument_list::right call::right for_in_clause::right ) generator_expression::right call::right return_statement::right block::right function_definition::right module::right,human
1840,"def find_n_most_common_words(text, n):
    from collections import Counter
    words = text.split()
    count = Counter(words)
    return count.most_common(n)","def find_n_most_common_words(var_1, var_2):
    from collections import Counter
    var_3 = var_1.split()
    var_4 = Counter(var_3)
    return var_4.most_common(var_2)","module::left function_definition::left def find_n_most_common_words parameters::left ( var_1 , var_2 ) parameters::right : block::left import_from_statement::left from dotted_name::left collections dotted_name::right import dotted_name::left Counter dotted_name::right import_from_statement::right expression_statement::left assignment::left var_3 = call::left attribute::left var_1 . split attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = call::left Counter argument_list::left ( var_3 ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return call::left attribute::left var_4 . most_common attribute::right argument_list::left ( var_2 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1841,"def calculate_profit(amount):
    if amount > 0:
        return amount
    else:
        return None","def calculate_profit(var_1):
    if var_1 > 0:
        return var_1
    else:
        return None",module::left function_definition::left def calculate_profit parameters::left ( var_1 ) parameters::right : block::left if_statement::left if comparison_operator::left var_1 > 0 comparison_operator::right : block::left return_statement::left return var_1 return_statement::right block::right else_clause::left else : block::left return_statement::left return None return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right,lm
1842,"def product_of_first_even_odd(lst):
    even, odd = None, None
    for num in lst:
        if even is None and num % 2 == 0:
            even = num
        if odd is None and num % 2 != 0:
            odd = num
        if even is not None and odd is not None:
            break
    if even is not None and odd is not None:
        return even * odd
    else:
        return None","def product_of_first_even_odd(var_1):
    var_2, var_3 = None, None
    for var_4 in var_1:
        if var_2 is None and var_4 % 2 == 0:
            var_2 = var_4
        if var_3 is None and var_4 % 2 != 0:
            var_3 = var_4
        if var_2 is not None and var_3 is not None:
            break
    if var_2 is not None and var_3 is not None:
        return var_2 * var_3
    else:
        return None","module::left function_definition::left def product_of_first_even_odd parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left pattern_list::left var_2 , var_3 pattern_list::right = expression_list::left None , None expression_list::right assignment::right expression_statement::right for_statement::left for var_4 in var_1 : block::left if_statement::left if boolean_operator::left comparison_operator::left var_2 is None comparison_operator::right and comparison_operator::left binary_operator::left var_4 % 2 binary_operator::right == 0 comparison_operator::right boolean_operator::right : block::left expression_statement::left assignment::left var_2 = var_4 assignment::right expression_statement::right block::right if_statement::right if_statement::left if boolean_operator::left comparison_operator::left var_3 is None comparison_operator::right and comparison_operator::left binary_operator::left var_4 % 2 binary_operator::right != 0 comparison_operator::right boolean_operator::right : block::left expression_statement::left assignment::left var_3 = var_4 assignment::right expression_statement::right block::right if_statement::right if_statement::left if boolean_operator::left comparison_operator::left var_2 is not None comparison_operator::right and comparison_operator::left var_3 is not None comparison_operator::right boolean_operator::right : block::left break_statement::left break break_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if boolean_operator::left comparison_operator::left var_2 is not None comparison_operator::right and comparison_operator::left var_3 is not None comparison_operator::right boolean_operator::right : block::left return_statement::left return binary_operator::left var_2 * var_3 binary_operator::right return_statement::right block::right else_clause::left else : block::left return_statement::left return None return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
1843,"import datetime
def check_date(m, d, y):
    try:
        m, d, y = map(int, (m, d, y))
        datetime.date(y, m, d)
        return True
    except ValueError:
        return False","import datetime
def check_date(var_1, var_2, var_3):
    try:
        var_1, var_2, var_3 = map(int, (var_1, var_2, var_3))
        datetime.date(var_3, var_1, var_2)
        return True
    except ValueError:
        return False","module::left import_statement::left import dotted_name::left datetime dotted_name::right import_statement::right function_definition::left def check_date parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left try_statement::left try : block::left expression_statement::left assignment::left pattern_list::left var_1 , var_2 , var_3 pattern_list::right = call::left map argument_list::left ( int , tuple::left ( var_1 , var_2 , var_3 ) tuple::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left call::left attribute::left datetime . date attribute::right argument_list::left ( var_3 , var_1 , var_2 ) argument_list::right call::right expression_statement::right return_statement::left return True return_statement::right block::right except_clause::left except ValueError : block::left return_statement::left return False return_statement::right block::right except_clause::right try_statement::right block::right function_definition::right module::right",human
1844,"def find_tuples(test_list, K):
  res = [sub for sub in test_list if all(ele % K == 0 for ele in sub)]
  return (str(res)) ","def find_tuples(var_1, var_2):
  var_3 = [sub for sub in var_1 if all(ele % var_2 == 0 for ele in sub)]
  return (str(var_3)) ","module::left function_definition::left def find_tuples parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = list_comprehension::left [ sub for_in_clause::left for sub in var_1 for_in_clause::right if_clause::left if call::left all generator_expression::left ( comparison_operator::left binary_operator::left ele % var_2 binary_operator::right == 0 comparison_operator::right for_in_clause::left for ele in sub for_in_clause::right ) generator_expression::right call::right if_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( call::left str argument_list::left ( var_3 ) argument_list::right call::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1845,"def get_ludic(n):
	ludics = []
	for i in range(1, n + 1):
		ludics.append(i)
	index = 1
	while(index != len(ludics)):
		first_ludic = ludics[index]
		remove_index = index + first_ludic
		while(remove_index < len(ludics)):
			ludics.remove(ludics[remove_index])
			remove_index = remove_index + first_ludic - 1
		index += 1
	return ludics","def get_ludic(var_1):
	var_2 = []
	for var_3 in range(1, var_1 + 1):
		var_2.append(var_3)
	var_4 = 1
	while(var_4 != len(var_2)):
		var_5 = var_2[var_4]
		var_6 = var_4 + var_5
		while(var_6 < len(var_2)):
			var_2.remove(var_2[var_6])
			var_6 = var_6 + var_5 - 1
		var_4 += 1
	return var_2","module::left function_definition::left def get_ludic parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 1 , binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( var_3 ) argument_list::right call::right expression_statement::right block::right for_statement::right expression_statement::left assignment::left var_4 = 1 assignment::right expression_statement::right while_statement::left while parenthesized_expression::left ( comparison_operator::left var_4 != call::left len argument_list::left ( var_2 ) argument_list::right call::right comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_5 = subscript::left var_2 [ var_4 ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left var_6 = binary_operator::left var_4 + var_5 binary_operator::right assignment::right expression_statement::right while_statement::left while parenthesized_expression::left ( comparison_operator::left var_6 < call::left len argument_list::left ( var_2 ) argument_list::right call::right comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left call::left attribute::left var_2 . remove attribute::right argument_list::left ( subscript::left var_2 [ var_6 ] subscript::right ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left var_6 = binary_operator::left binary_operator::left var_6 + var_5 binary_operator::right - 1 binary_operator::right assignment::right expression_statement::right block::right while_statement::right expression_statement::left augmented_assignment::left var_4 += 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",human
1846,"def word_in_sentence(word, sentence):
    return word in sentence.split()","def word_in_sentence(var_1, var_2):
    return var_1 in var_2.split()","module::left function_definition::left def word_in_sentence parameters::left ( var_1 , var_2 ) parameters::right : block::left return_statement::left return comparison_operator::left var_1 in call::left attribute::left var_2 . split attribute::right argument_list::left ( ) argument_list::right call::right comparison_operator::right return_statement::right block::right function_definition::right module::right",lm
1847,"def sum_Of_Primes(n): 
    prime = [True] * (n + 1)  
    p = 2
    while p * p <= n: 
        if prime[p] == True:  
            i = p * 2
            while i <= n: 
                prime[i] = False
                i += p 
        p += 1    
    sum = 0
    for i in range (2,n + 1): 
        if(prime[i]): 
            sum += i 
    return sum","def sum_Of_Primes(var_1): 
    var_2 = [True] * (var_1 + 1)  
    var_3 = 2
    while var_3 * var_3 <= var_1: 
        if var_2[var_3] == True:  
            var_4 = var_3 * 2
            while var_4 <= var_1: 
                var_2[var_4] = False
                var_4 += var_3 
        var_3 += 1    
    var_5 = 0
    for var_4 in range (2,var_1 + 1): 
        if(var_2[var_4]): 
            var_5 += var_4 
    return var_5","module::left function_definition::left def sum_Of_Primes parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left list::left [ True ] list::right * parenthesized_expression::left ( binary_operator::left var_1 + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 2 assignment::right expression_statement::right while_statement::left while comparison_operator::left binary_operator::left var_3 * var_3 binary_operator::right <= var_1 comparison_operator::right : block::left if_statement::left if comparison_operator::left subscript::left var_2 [ var_3 ] subscript::right == True comparison_operator::right : block::left expression_statement::left assignment::left var_4 = binary_operator::left var_3 * 2 binary_operator::right assignment::right expression_statement::right while_statement::left while comparison_operator::left var_4 <= var_1 comparison_operator::right : block::left expression_statement::left assignment::left subscript::left var_2 [ var_4 ] subscript::right = False assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_4 += var_3 augmented_assignment::right expression_statement::right block::right while_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right while_statement::right expression_statement::left assignment::left var_5 = 0 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( 2 , binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( subscript::left var_2 [ var_4 ] subscript::right ) parenthesized_expression::right : block::left expression_statement::left augmented_assignment::left var_5 += var_4 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_5 return_statement::right block::right function_definition::right module::right",human
1848,"from collections import deque
def check_expression(exp):
    if len(exp) & 1:
        return False
    stack = deque()
    for ch in exp:
        if ch == '(' or ch == '{' or ch == '[':
            stack.append(ch)
        if ch == ')' or ch == '}' or ch == ']':
            if not stack:
                return False
            top = stack.pop()
            if (top == '(' and ch != ')') or (top == '{' and ch != '}' or (top == '[' and ch != ']')):
                return False
    return not stack","from collections import deque
def check_expression(var_1):
    if len(var_1) & 1:
        return False
    var_2 = deque()
    for var_3 in var_1:
        if var_3 == '(' or var_3 == '{' or var_3 == '[':
            var_2.append(var_3)
        if var_3 == ')' or var_3 == '}' or var_3 == ']':
            if not var_2:
                return False
            var_4 = var_2.pop()
            if (var_4 == '(' and var_3 != ')') or (var_4 == '{' and var_3 != '}' or (var_4 == '[' and var_3 != ']')):
                return False
    return not var_2",module::left import_from_statement::left from dotted_name::left collections dotted_name::right import dotted_name::left deque dotted_name::right import_from_statement::right function_definition::left def check_expression parameters::left ( var_1 ) parameters::right : block::left if_statement::left if binary_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right & 1 binary_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right expression_statement::left assignment::left var_2 = call::left deque argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if boolean_operator::left boolean_operator::left comparison_operator::left var_3 == string::left ' ( ' string::right comparison_operator::right or comparison_operator::left var_3 == string::left ' { ' string::right comparison_operator::right boolean_operator::right or comparison_operator::left var_3 == string::left ' [ ' string::right comparison_operator::right boolean_operator::right : block::left expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( var_3 ) argument_list::right call::right expression_statement::right block::right if_statement::right if_statement::left if boolean_operator::left boolean_operator::left comparison_operator::left var_3 == string::left ' ) ' string::right comparison_operator::right or comparison_operator::left var_3 == string::left ' } ' string::right comparison_operator::right boolean_operator::right or comparison_operator::left var_3 == string::left ' ] ' string::right comparison_operator::right boolean_operator::right : block::left if_statement::left if not_operator::left not var_2 not_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right expression_statement::left assignment::left var_4 = call::left attribute::left var_2 . pop attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if boolean_operator::left parenthesized_expression::left ( boolean_operator::left comparison_operator::left var_4 == string::left ' ( ' string::right comparison_operator::right and comparison_operator::left var_3 != string::left ' ) ' string::right comparison_operator::right boolean_operator::right ) parenthesized_expression::right or parenthesized_expression::left ( boolean_operator::left boolean_operator::left comparison_operator::left var_4 == string::left ' { ' string::right comparison_operator::right and comparison_operator::left var_3 != string::left ' } ' string::right comparison_operator::right boolean_operator::right or parenthesized_expression::left ( boolean_operator::left comparison_operator::left var_4 == string::left ' [ ' string::right comparison_operator::right and comparison_operator::left var_3 != string::left ' ] ' string::right comparison_operator::right boolean_operator::right ) parenthesized_expression::right boolean_operator::right ) parenthesized_expression::right boolean_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return not_operator::left not var_2 not_operator::right return_statement::right block::right function_definition::right module::right,human
1849,"def find_common_indexes(list1, list2, list3):
    common_indexes = []
    for i in range(min(len(list1), len(list2), len(list3))):
        if list1[i] == list2[i] == list3[i]:
            common_indexes.append(i)
    return common_indexes","def find_common_indexes(var_1, var_2, var_3):
    var_4 = []
    for var_5 in range(min(len(var_1), len(var_2), len(var_3))):
        if var_1[var_5] == var_2[var_5] == var_3[var_5]:
            var_4.append(var_5)
    return var_4","module::left function_definition::left def find_common_indexes parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left expression_statement::left assignment::left var_4 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_5 in call::left range argument_list::left ( call::left min argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right , call::left len argument_list::left ( var_2 ) argument_list::right call::right , call::left len argument_list::left ( var_3 ) argument_list::right call::right ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ var_5 ] subscript::right == subscript::left var_2 [ var_5 ] subscript::right == subscript::left var_3 [ var_5 ] subscript::right comparison_operator::right : block::left expression_statement::left call::left attribute::left var_4 . append attribute::right argument_list::left ( var_5 ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_4 return_statement::right block::right function_definition::right module::right",lm
1850,"def even_Power_Sum(n): 
    sum = 0; 
    for i in range(1,n+1): 
        j = 2*i; 
        sum = sum + (j*j*j*j*j); 
    return sum; ","def even_Power_Sum(var_1): 
    var_2 = 0; 
    for var_3 in range(1,var_1+1): 
        var_4 = 2*var_3; 
        var_2 = var_2 + (var_4*var_4*var_4*var_4*var_4); 
    return var_2; ","module::left function_definition::left def even_Power_Sum parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right ; for_statement::left for var_3 in call::left range argument_list::left ( 1 , binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left var_4 = binary_operator::left 2 * var_3 binary_operator::right assignment::right expression_statement::right ; expression_statement::left assignment::left var_2 = binary_operator::left var_2 + parenthesized_expression::left ( binary_operator::left binary_operator::left binary_operator::left binary_operator::left var_4 * var_4 binary_operator::right * var_4 binary_operator::right * var_4 binary_operator::right * var_4 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right ; block::right for_statement::right return_statement::left return var_2 return_statement::right ; block::right function_definition::right module::right",human
1851,"def big_diff(nums):
     diff= max(nums)-min(nums)
     return diff","def big_diff(var_1):
     var_2= max(var_1)-min(var_1)
     return var_2",module::left function_definition::left def big_diff parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left call::left max argument_list::left ( var_1 ) argument_list::right call::right - call::left min argument_list::left ( var_1 ) argument_list::right call::right binary_operator::right assignment::right expression_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right,human
1852,"import re
def find_character(string):
  uppercase_characters = re.findall(r""[A-Z]"", string) 
  lowercase_characters = re.findall(r""[a-z]"", string) 
  numerical_characters = re.findall(r""[0-9]"", string) 
  special_characters = re.findall(r""[, .!?]"", string) 
  return uppercase_characters, lowercase_characters, numerical_characters, special_characters","import re
def find_character(var_1):
  var_2 = re.findall(r""[A-Z]"", var_1) 
  var_3 = re.findall(r""[a-z]"", var_1) 
  var_4 = re.findall(r""[0-9]"", var_1) 
  var_5 = re.findall(r""[, .!?]"", var_1) 
  return var_2, var_3, var_4, var_5","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def find_character parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left attribute::left re . findall attribute::right argument_list::left ( string::left r"" [A-Z] "" string::right , var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = call::left attribute::left re . findall attribute::right argument_list::left ( string::left r"" [a-z] "" string::right , var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = call::left attribute::left re . findall attribute::right argument_list::left ( string::left r"" [0-9] "" string::right , var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_5 = call::left attribute::left re . findall attribute::right argument_list::left ( string::left r"" [, .!?] "" string::right , var_1 ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return expression_list::left var_2 , var_3 , var_4 , var_5 expression_list::right return_statement::right block::right function_definition::right module::right",human
